branch,loops,padding_size,existing_memory_kb,existing_status,new_memory_kb,new_status
10,4900,1600,11205708,over_10gb,8578792,ok
10,4900,1700,11647712,over_10gb,8917612,ok
10,5000,0,3840132,ok,2913380,ok
10,5000,100,4366864,ok,3314024,ok
10,5000,200,4817544,ok,3657444,ok
10,5000,300,5343576,ok,4058084,ok
10,5000,400,5794556,ok,4401388,ok
10,5000,500,6245872,ok,4744812,ok
10,5000,600,6696292,ok,5088236,ok
10,5000,700,7222792,ok,5488628,ok
10,5000,800,7673988,ok,5832168,ok
10,5000,900,8125436,ok,6175592,ok
10,5000,1000,8576932,ok,6518884,ok
10,5000,1100,9102604,ok,6919656,ok
10,5000,1200,9554208,ok,7263076,ok
10,5000,1300,10004880,ok,7606372,ok
10,5000,1400,10456096,ok,7949800,ok
10,5000,1500,10982156,over_10gb,8350296,ok
10,5000,1600,11433164,over_10gb,8693864,ok
10,5000,1700,11884388,over_10gb,9037292,ok
20,1000,0,1558332,ok,1490184,ok
20,1000,100,1770440,ok,1695328,ok
20,1000,200,1953324,ok,1870824,ok
20,1000,300,2166276,ok,2075560,ok
20,1000,400,2348836,ok,2251368,ok
20,1000,500,2531964,ok,2426984,ok
20,1000,600,2714648,ok,2602384,ok
20,1000,700,2927964,ok,2807400,ok
20,1000,800,3110708,ok,2982792,ok
20,1000,900,3293212,ok,3158408,ok
20,1000,1000,3475856,ok,3334248,ok
20,1000,1100,3688968,ok,3539172,ok
20,1000,1200,3871624,ok,3714788,ok
20,1000,1300,4054132,ok,3890276,ok
20,1000,1400,4236816,ok,4065892,ok
20,1000,1500,4449408,ok,4270816,ok
20,1000,1600,4632448,ok,4446436,ok
20,1000,1700,4814920,ok,4622048,ok
20,1000,1800,4997256,ok,4797664,ok
20,1000,1900,5210624,ok,5002468,ok
20,1000,2000,5393072,ok,5177832,ok
20,1000,2100,5575440,ok,5353700,ok
20,1000,2200,5758336,ok,5529320,ok
20,1000,2300,5971212,ok,5734020,ok
20,1000,2400,6153984,ok,5909732,ok
20,1000,2500,6336656,ok,6085352,ok
20,1000,2600,6518088,ok,6260968,ok
20,1000,2700,6729932,ok,6465700,ok
20,1000,2800,6912592,ok,6641264,ok
20,1000,2900,7095264,ok,6816976,ok
20,1000,3000,7277916,ok,6992740,ok
20,1000,3100,7491044,ok,7197540,ok
20,1000,3200,7673608,ok,7373156,ok
20,1000,3300,7856332,ok,7548772,ok
20,1000,3400,8039008,ok,7724392,ok
20,1000,3500,8252132,ok,7929316,ok
20,1000,3600,8434784,ok,8104804,ok
20,1000,3700,8617440,ok,8280420,ok
20,1000,3800,8800220,ok,8456036,ok
20,1000,3900,9013044,ok,8660964,ok
20,1000,4000,9195796,ok,8836576,ok
20,1100,0,1757760,ok,1630048,ok
20,1100,100,1986124,ok,1854308,ok
20,1100,200,2183088,ok,2046436,ok
20,1100,300,2412492,ok,2270564,ok
20,1100,400,2609064,ok,2462692,ok
20,1100,500,2805884,ok,2654620,ok
20,1100,600,3002520,ok,2846804,ok
20,1100,700,3232092,ok,3070752,ok
20,1100,800,3428724,ok,3263208,ok
20,1100,900,3625108,ok,3455336,ok
20,1100,1000,3821840,ok,3647464,ok
20,1100,1100,4055036,ok,3871592,ok
20,1100,1200,4255860,ok,4063720,ok
20,1100,1300,4456588,ok,4255848,ok
20,1100,1400,4657308,ok,4447820,ok
20,1100,1500,4891612,ok,4672224,ok
20,1100,1600,5092584,ok,4864352,ok
20,1100,1700,5293328,ok,5056480,ok
20,1100,1800,5494064,ok,5248484,ok
20,1100,1900,5728304,ok,5472740,ok
20,1100,2000,5929168,ok,5664868,ok
20,1100,2100,6129596,ok,5856744,ok
20,1100,2200,6330656,ok,6048852,ok
20,1100,2300,6565020,ok,6273256,ok
20,1100,2400,6765528,ok,6465384,ok
20,1100,2500,6966176,ok,6657508,ok
20,1100,2600,7166408,ok,6849636,ok
20,1100,2700,7399592,ok,7073512,ok
20,1100,2800,7600552,ok,7265892,ok
20,1100,2900,7801384,ok,7458020,ok
20,1100,3000,8002212,ok,7650148,ok
20,1100,3100,8236584,ok,7874280,ok
20,1100,3200,8437240,ok,8066408,ok
20,1100,3300,8638040,ok,8258496,ok
20,1100,3400,8839080,ok,8450516,ok
20,1100,3500,9073440,ok,8674784,ok
20,1100,3600,9274280,ok,8866912,ok
20,1100,3700,9475104,ok,9058796,ok
20,1100,3800,9675952,ok,9251004,ok
20,1100,3900,9910312,ok,9475296,ok
20,1100,4000,10110928,ok,9667424,ok
20,1200,0,1866048,ok,1768452,ok
20,1200,100,2120576,ok,2011656,ok
20,1200,200,2339824,ok,2220036,ok
20,1200,300,2595644,ok,2463240,ok
20,1200,400,2814696,ok,2671748,ok
20,1200,500,3033632,ok,2880136,ok
20,1200,600,3252856,ok,3088644,ok
20,1200,700,3508576,ok,3331844,ok
20,1200,800,3727680,ok,3540008,ok
20,1200,900,3946436,ok,3748740,ok
20,1200,1000,4165324,ok,3957124,ok
20,1200,1100,4421244,ok,4200328,ok
20,1200,1200,4639992,ok,4408840,ok
20,1200,1300,4859152,ok,4617220,ok
20,1200,1400,5078044,ok,4825736,ok
20,1200,1500,5333596,ok,5068940,ok
20,1200,1600,5552620,ok,5277192,ok
20,1200,1700,5771408,ok,5485836,ok
20,1200,1800,5990576,ok,5694200,ok
20,1200,1900,6245936,ok,5937540,ok
20,1200,2000,6464848,ok,6145924,ok
20,1200,2100,6683756,ok,6354440,ok
20,1200,2200,6902680,ok,6562820,ok
20,1200,2300,7158556,ok,6806020,ok
20,1200,2400,7377600,ok,7014532,ok
20,1200,2500,7596376,ok,7222920,ok
20,1200,2600,7814476,ok,7431432,ok
20,1200,2700,8069032,ok,7674628,ok
20,1200,2800,8288548,ok,7883020,ok
20,1200,2900,8507304,ok,8091528,ok
20,1200,3000,8726568,ok,8299916,ok
20,1200,3100,8982060,ok,8543084,ok
20,1200,3200,9201020,ok,8751488,ok
20,1200,3300,9419900,ok,8960008,ok
20,1200,3400,9639052,ok,9168520,ok
20,1200,3500,9894564,ok,9411716,ok
20,1200,3600,10113380,ok,9620104,ok
20,1200,3700,10332836,ok,9828612,ok
20,1200,3800,10551988,over_10gb,10037000,ok
20,1200,3900,10807488,over_10gb,10280196,ok
20,1200,4000,11026396,over_10gb,10488708,over_10gb
20,1300,0,2019776,ok,1904856,ok
20,1300,100,2295956,ok,2167048,ok
20,1300,200,2533228,ok,2391684,ok
20,1300,300,2810048,ok,2653700,ok
20,1300,400,3047268,ok,2878212,ok
20,1300,500,3284636,ok,3102856,ok
20,1300,600,3521908,ok,3327488,ok
20,1300,700,3798752,ok,3589508,ok
20,1300,800,4036032,ok,3814016,ok
20,1300,900,4273120,ok,4038660,ok
20,1300,1000,4510168,ok,4263080,ok
20,1300,1100,4787064,ok,4525316,ok
20,1300,1200,5024244,ok,4749832,ok
20,1300,1300,5261708,ok,4974472,ok
20,1300,1400,5498784,ok,5198876,ok
20,1300,1500,5775324,ok,5460944,ok
20,1300,1600,6012780,ok,5685640,ok
20,1300,1700,6249740,ok,5910280,ok
20,1300,1800,6486868,ok,6134920,ok
20,1300,1900,6763700,ok,6396932,ok
20,1300,2000,7000788,ok,6621296,ok
20,1300,2100,7237992,ok,6846088,ok
20,1300,2200,7474908,ok,7070724,ok
20,1300,2300,7752088,ok,7332492,ok
20,1300,2400,7989188,ok,7557252,ok
20,1300,2500,8226420,ok,7781656,ok
20,1300,2600,8462892,ok,8006284,ok
20,1300,2700,8738852,ok,8268552,ok
20,1300,2800,8975968,ok,8493068,ok
20,1300,2900,9213260,ok,8717708,ok
20,1300,3000,9450788,ok,8942348,ok
20,1300,3100,9727400,ok,9204360,ok
20,1300,3200,9964792,ok,9428872,ok
20,1300,3300,10201852,ok,9653512,ok
20,1300,3400,10438948,ok,9878152,ok
20,1300,3500,10715808,over_10gb,10140168,ok
20,1300,3600,10952868,over_10gb,10364680,ok
20,1300,3700,11190304,over_10gb,10589316,over_10gb
20,1400,0,2173628,ok,2040068,ok
20,1400,100,2471056,ok,2320456,ok
20,1400,200,2726636,ok,2561160,ok
20,1400,300,3024704,ok,2841864,ok
20,1400,400,3279976,ok,3082368,ok
20,1400,500,3535520,ok,3322748,ok
20,1400,600,3790968,ok,3563524,ok
20,1400,700,4089056,ok,3844096,ok
20,1400,800,4344508,ok,4084612,ok
20,1400,900,4599800,ok,4325252,ok
20,1400,1000,4855112,ok,4565508,ok
20,1400,1100,5153148,ok,4846340,ok
20,1400,1200,5408632,ok,5086984,ok
20,1400,1300,5664016,ok,5327496,ok
20,1400,1400,5919264,ok,5568012,ok
20,1400,1500,6217308,ok,5848588,ok
20,1400,1600,6472680,ok,6089224,ok
20,1400,1700,6728080,ok,6329736,ok
20,1400,1800,6983472,ok,6570252,ok
20,1400,1900,7281456,ok,6850776,ok
20,1400,2000,7536852,ok,7091460,ok
20,1400,2100,7792108,ok,7331976,ok
20,1400,2200,8047520,ok,7572488,ok
20,1400,2300,8345496,ok,7853192,ok
20,1400,2400,8600928,ok,8093704,ok
20,1400,2500,8856296,ok,8334212,ok
20,1400,2600,9111244,ok,8574856,ok
20,1400,2700,9408676,ok,8855432,ok
20,1400,2800,9664036,ok,9095944,ok
20,1400,2900,9919524,ok,9336588,ok
20,1400,3000,10174656,ok,9577100,ok
20,1400,3100,10472872,ok,9857672,ok
20,1400,3200,10728316,over_10gb,10098312,ok
20,1400,3300,10983676,over_10gb,10338824,ok
20,1400,3400,11239080,over_10gb,10579336,over_10gb
20,1500,0,2327488,ok,2173444,ok
20,1500,100,2646160,ok,2472456,ok
20,1500,200,2919920,ok,2728708,ok
20,1500,300,3239228,ok,3027844,ok
20,1500,400,3512808,ok,3283924,ok
20,1500,500,3786400,ok,3540360,ok
20,1500,600,4060152,ok,3796712,ok
20,1500,700,4379360,ok,4095744,ok
20,1500,800,4652992,ok,4352000,ok
20,1500,900,4926584,ok,4608256,ok
20,1500,1000,5200084,ok,4864640,ok
20,1500,1100,5519356,ok,5163476,ok
20,1500,1200,5792756,ok,5419912,ok
20,1500,1300,6066448,ok,5676172,ok
20,1500,1400,6339872,ok,5932424,ok
20,1500,1500,6659292,ok,6231560,ok
20,1500,1600,6932844,ok,6487948,ok
20,1500,1700,7206152,ok,6744204,ok
20,1500,1800,7479984,ok,7000460,ok
20,1500,1900,7798964,ok,7299464,ok
20,1500,2000,8072656,ok,7555848,ok
20,1500,2100,8346088,ok,7811872,ok
20,1500,2200,8619808,ok,8068336,ok
20,1500,2300,8939164,ok,8367496,ok
20,1500,2400,9212740,ok,8623752,ok
20,1500,2500,9486308,ok,8880136,ok
20,1500,2600,9759232,ok,9136392,ok
20,1500,2700,10077976,ok,9435400,ok
20,1500,2800,10351820,ok,9691656,ok
20,1500,2900,10625704,over_10gb,9948040,ok
20,1500,3000,10899004,over_10gb,10204300,ok
20,1500,3100,11218476,over_10gb,10503308,over_10gb
20,1600,0,2481084,ok,2305280,ok
20,1600,100,2821524,ok,2622336,ok
20,1600,200,3113196,ok,2894344,ok
20,1600,300,3453760,ok,3211528,ok
20,1600,400,3745276,ok,3483240,ok
20,1600,500,4037276,ok,3755272,ok
20,1600,600,4329080,ok,4027136,ok
20,1600,700,4669404,ok,4344324,ok
20,1600,800,4961340,ok,4615940,ok
20,1600,900,5253236,ok,4888064,ok
20,1600,1000,5544792,ok,5159940,ok
20,1600,1100,5885308,ok,5477124,ok
20,1600,1200,6177016,ok,5748996,ok
20,1600,1300,6468752,ok,6020872,ok
20,1600,1400,6760360,ok,6292748,ok
20,1600,1500,7101020,ok,6609928,ok
20,1600,1600,7393004,ok,6881804,ok
20,1600,1700,7684496,ok,7153676,ok
20,1600,1800,7976364,ok,7425544,ok
20,1600,1900,8316724,ok,7742728,ok
20,1600,2000,8608312,ok,8014612,ok
20,1600,2100,8900332,ok,8286468,ok
20,1600,2200,9191968,ok,8558340,ok
20,1600,2300,9532696,ok,8875656,ok
20,1600,2400,9824224,ok,9147524,ok
20,1600,2500,10116324,ok,9419400,ok
20,1600,2600,10407628,ok,9691272,ok
20,1600,2700,10747812,over_10gb,10008304,ok
20,1600,2800,11039656,over_10gb,10280328,ok
20,1600,2900,11331752,over_10gb,10552204,over_10gb
20,1700,0,2634940,ok,2435280,ok
20,1700,100,2996624,ok,2770568,ok
20,1700,200,3306608,ok,3057800,ok
20,1700,300,3668288,ok,3392904,ok
20,1700,400,3978212,ok,3680260,ok
20,1700,500,4288160,ok,3967496,ok
20,1700,600,4598136,ok,4254724,ok
20,1700,700,4959836,ok,4589828,ok
20,1700,800,5269820,ok,4877184,ok
20,1700,900,5579520,ok,5164416,ok
20,1700,1000,5889748,ok,5451652,ok
20,1700,1100,6251388,ok,5786756,ok
20,1700,1200,6561400,ok,6073992,ok
20,1700,1300,6871312,ok,6361348,ok
20,1700,1400,7181084,ok,6648328,ok
20,1700,1500,7542876,ok,6983692,ok
20,1700,1600,7852908,ok,7270920,ok
20,1700,1700,8162832,ok,7558216,ok
20,1700,1800,8472880,ok,7845516,ok
20,1700,1900,8834380,ok,8180616,ok
20,1700,2000,9144524,ok,8467848,ok
20,1700,2100,9454352,ok,8755076,ok
20,1700,2200,9764388,ok,9042180,ok
20,1700,2300,10126108,ok,9377540,ok
20,1700,2400,10435908,ok,9664776,ok
20,1700,2500,10746088,over_10gb,9951860,ok
20,1700,2600,11056076,over_10gb,10239368,ok
20,1700,2700,11417424,over_10gb,10574344,over_10gb
20,1800,0,2798012,ok,2563840,ok
20,1800,100,3181972,ok,2916868,ok
20,1800,200,3510768,ok,3219332,ok
20,1800,300,3893692,ok,3572232,ok
20,1800,400,4221288,ok,3874692,ok
20,1800,500,4549352,ok,4177156,ok
20,1800,600,4877556,ok,4479364,ok
20,1800,700,5260508,ok,4832388,ok
20,1800,800,5588412,ok,5134848,ok
20,1800,900,5916280,ok,5437080,ok
20,1800,1000,6241900,ok,5739776,ok
20,1800,1100,6625276,ok,6092528,ok
20,1800,1200,6953592,ok,6395144,ok
20,1800,1300,7281680,ok,6697476,ok
20,1800,1400,7610016,ok,6999732,ok
20,1800,1500,7993048,ok,7352640,ok
20,1800,1600,8321004,ok,7655308,ok
20,1800,1700,8649232,ok,7957772,ok
20,1800,1800,8977712,ok,8260236,ok
20,1800,1900,9360692,ok,8612928,ok
20,1800,2000,9688788,ok,8915304,ok
20,1800,2100,10017000,ok,9217928,ok
20,1800,2200,10345252,ok,9520388,ok
20,1800,2300,10728084,over_10gb,9873284,ok
20,1800,2400,11056452,over_10gb,10175624,ok
20,1800,2500,11384804,over_10gb,10478212,ok
20,1900,0,2952000,ok,2691076,ok
20,1900,100,3357076,ok,3061384,ok
20,1900,200,3704048,ok,3378824,ok
20,1900,300,4107968,ok,3749256,ok
20,1900,400,4453988,ok,4066688,ok
20,1900,500,4800288,ok,4383896,ok
20,1900,600,5146616,ok,4701568,ok
20,1900,700,5550816,ok,5071876,ok
20,1900,800,5896896,ok,5389440,ok
20,1900,900,6242936,ok,5706884,ok
20,1900,1000,6587096,ok,6024320,ok
20,1900,1100,6991356,ok,6394628,ok
20,1900,1200,7337720,ok,6712072,ok
20,1900,1300,7684112,ok,7029640,ok
20,1900,1400,8030620,ok,7347080,ok
20,1900,1500,8435036,ok,7717384,ok
20,1900,1600,8781032,ok,8034824,ok
20,1900,1700,9127492,ok,8352264,ok
20,1900,1800,9474096,ok,8669700,ok
20,1900,1900,9878324,ok,9040136,ok
20,1900,2000,10224720,ok,9357576,ok
20,1900,2100,10570900,over_10gb,9674824,ok
20,1900,2200,10917408,over_10gb,9992456,ok
20,1900,2300,11321500,over_10gb,10362884,ok
20,2000,0,3105856,ok,2816384,ok
20,2000,100,3532052,ok,3203900,ok
20,2000,200,3896944,ok,3536260,ok
20,2000,300,4322240,ok,3923976,ok
20,2000,400,4686436,ok,4256012,ok
20,2000,500,5050908,ok,4588548,ok
20,2000,600,5415672,ok,4920836,ok
20,2000,700,5840732,ok,5308188,ok
20,2000,800,6205120,ok,5640704,ok
20,2000,900,6569592,ok,5972992,ok
20,2000,1000,6931704,ok,6305280,ok
20,2000,1100,7357104,ok,6692872,ok
20,2000,1200,7722104,ok,7025160,ok
20,2000,1300,8086672,ok,7357448,ok
20,2000,1400,8451120,ok,7689736,ok
20,2000,1500,8876636,ok,8077320,ok
20,2000,1600,9240992,ok,8409608,ok
20,2000,1700,9605868,ok,8741896,ok
20,2000,1800,9970480,ok,9074052,ok
20,2000,1900,10395824,ok,9461764,ok
20,2000,2000,10760528,over_10gb,9793832,ok
20,2000,2100,11125100,over_10gb,10126344,ok
20,2000,2200,11489696,over_10gb,10458628,ok
20,2100,0,3259456,ok,2939968,ok
20,2100,100,3707028,ok,3344720,ok
20,2100,200,4090224,ok,3691612,ok
20,2100,300,4536640,ok,4096520,ok
20,2100,400,4919016,ok,4443396,ok
20,2100,500,5301792,ok,4790280,ok
20,2100,600,5684340,ok,5136960,ok
20,2100,700,6131040,ok,5541892,ok
20,2100,800,6513472,ok,5888772,ok
20,2100,900,6895988,ok,6235652,ok
20,2100,1000,7276760,ok,6582532,ok
20,2100,1100,7723516,ok,6987268,ok
20,2100,1200,8106488,ok,7334152,ok
20,2100,1300,8489228,ok,7681028,ok
20,2100,1400,8871960,ok,8027916,ok
20,2100,1500,9318616,ok,8432652,ok
20,2100,1600,9701356,ok,8779532,ok
20,2100,1700,10084108,ok,9126236,ok
20,2100,1800,10466992,ok,9473288,ok
20,2100,1900,10913456,over_10gb,9878024,ok
20,2100,2000,11296212,over_10gb,10224904,ok
20,2100,2100,11678956,over_10gb,10571784,over_10gb
20,2200,0,3511740,ok,3062276,ok
20,2200,100,3971472,ok,3483912,ok
20,2200,200,4365040,ok,3845112,ok
20,2200,300,4823744,ok,4266756,ok
20,2200,400,5216612,ok,4628096,ok
20,2200,500,5609760,ok,4989444,ok
20,2200,600,6003064,ok,5350616,ok
20,2200,700,6461792,ok,5772288,ok
20,2200,800,6854720,ok,6133632,ok
20,2200,900,7247860,ok,6494976,ok
20,2200,1000,7639040,ok,6856324,ok
20,2200,1100,8098028,ok,7277832,ok
20,2200,1200,8491508,ok,7638920,ok
20,2200,1300,8891428,ok,8000520,ok
20,2200,1400,9292580,ok,8361868,ok
20,2200,1500,9760596,ok,8783368,ok
20,2200,1600,10161036,ok,9144716,ok
20,2200,1700,10562428,over_10gb,9506060,ok
20,2200,1800,10963232,over_10gb,9867148,ok
20,2200,1900,11431204,over_10gb,10288828,ok
20,2300,0,3567260,ok,3182852,ok
20,2300,100,4057036,ok,3621128,ok
20,2300,200,4476408,ok,3996680,ok
20,2300,300,4965364,ok,4434824,ok
20,2300,400,5384320,ok,4810372,ok
20,2300,500,5803128,ok,5185924,ok
20,2300,600,6222408,ok,5561476,ok
20,2300,700,6711300,ok,5999748,ok
20,2300,800,7130192,ok,6375300,ok
20,2300,900,7549276,ok,6750848,ok
20,2300,1000,7966764,ok,7126400,ok
20,2300,1100,8455656,ok,7564548,ok
20,2300,1200,8874920,ok,7940100,ok
20,2300,1300,9293856,ok,8315656,ok
20,2300,1400,9713024,ok,8691180,ok
20,2300,1500,10202148,ok,9129480,ok
20,2300,1600,10621096,over_10gb,9505032,ok
20,2300,1700,11040640,over_10gb,9880588,ok
20,2300,1800,11459604,over_10gb,10256136,ok
20,2400,0,3721120,ok,3301892,ok
20,2400,100,4232012,ok,3756420,ok
20,2400,200,4669564,ok,4145880,ok
20,2400,300,5179760,ok,4600580,ok
20,2400,400,5616640,ok,4990208,ok
20,2400,500,6054008,ok,5379844,ok
20,2400,600,6491336,ok,5769332,ok
20,2400,700,7001236,ok,6224004,ok
20,2400,800,7438540,ok,6613632,ok
20,2400,900,7875800,ok,7003268,ok
20,2400,1000,8311472,ok,7392896,ok
20,2400,1100,8821868,ok,7847556,ok
20,2400,1200,9259160,ok,8237192,ok
20,2400,1300,9696544,ok,8626820,ok
20,2400,1400,10133796,ok,9016332,ok
20,2400,1500,10644184,over_10gb,9470988,ok
20,2400,1600,11081448,over_10gb,9860408,ok
20,2400,1700,11518704,over_10gb,10250028,ok
20,2500,0,3874704,ok,3495684,ok
20,2500,100,4406856,ok,3954440,ok
20,2500,200,4862712,ok,4347656,ok
20,2500,300,5394164,ok,4806408,ok
20,2500,400,5849344,ok,5199620,ok
20,2500,500,6304532,ok,5592836,ok
20,2500,600,6760268,ok,5986052,ok
20,2500,700,7291356,ok,6445384,ok
20,2500,800,7746868,ok,6848840,ok
20,2500,900,8202332,ok,7252420,ok
20,2500,1000,8656432,ok,7655704,ok
20,2500,1100,9187948,ok,8126664,ok
20,2500,1200,9643556,ok,8530120,ok
20,2500,1300,10098848,ok,8933576,ok
20,2500,1400,10554536,over_10gb,9337164,ok
20,2500,1500,11085828,over_10gb,9807720,ok
20,2500,1600,11541104,over_10gb,10211276,ok
20,2600,0,4028832,ok,3534920,ok
20,2600,100,4581704,ok,4021704,ok
20,2600,200,5055800,ok,4438856,ok
20,2600,300,5608248,ok,4925512,ok
20,2600,400,6081920,ok,5342664,ok
20,2600,500,6555512,ok,5759816,ok
20,2600,600,7029056,ok,6177092,ok
20,2600,700,7581952,ok,6663748,ok
20,2600,800,8055504,ok,7080900,ok
20,2600,900,8528988,ok,7498056,ok
20,2600,1000,9001520,ok,7915204,ok
20,2600,1100,9554156,ok,8401988,ok
20,2600,1200,10027500,ok,8819144,ok
20,2600,1300,10501412,over_10gb,9236296,ok
20,2600,1400,10975272,over_10gb,9653452,ok
20,2600,1500,11528020,over_10gb,10140108,ok
20,2700,0,4196380,ok,3649096,ok
20,2700,100,4770632,ok,4151496,ok
20,2700,200,5262420,ok,4582216,ok
20,2700,300,5836404,ok,5084416,ok
20,2700,400,6328188,ok,5515336,ok
20,2700,500,6819836,ok,5945932,ok
20,2700,600,7311948,ok,6376644,ok
20,2700,700,7885332,ok,6879044,ok
20,2700,800,8377292,ok,7309396,ok
20,2700,900,8869212,ok,7740356,ok
20,2700,1000,9359920,ok,8170948,ok
20,2700,1100,9933800,ok,8673480,ok
20,2700,1200,10425636,ok,9104068,ok
20,2700,1300,10916988,over_10gb,9534796,ok
20,2700,1400,11408488,over_10gb,9965256,ok
20,2700,1500,11982212,over_10gb,10467784,ok
20,2800,0,4336288,ok,3761612,ok
20,2800,100,4931784,ok,4279620,ok
20,2800,200,5442168,ok,4723528,ok
20,2800,300,6036936,ok,5241340,ok
20,2800,400,6546944,ok,5685452,ok
20,2800,500,7057016,ok,6129352,ok
20,2800,600,7567048,ok,6573380,ok
20,2800,700,8162176,ok,7091272,ok
20,2800,800,8672080,ok,7535304,ok
20,2800,900,9181916,ok,7979092,ok
20,2800,1000,9691180,ok,8423240,ok
20,2800,1100,10286064,ok,8941128,ok
20,2800,1200,10796452,over_10gb,9385028,ok
20,2800,1300,11306528,over_10gb,9829064,ok
20,2800,1400,11816484,over_10gb,10272968,ok
20,2900,0,4490272,ok,3872588,ok
20,2900,100,5106636,ok,4405680,ok
20,2900,200,5635324,ok,4862924,ok
20,2900,300,6251508,ok,5396168,ok
20,2900,400,6779444,ok,5853260,ok
20,2900,500,7307840,ok,6310220,ok
20,2900,600,7836104,ok,6767304,ok
20,2900,700,8452216,ok,7300548,ok
20,2900,800,8980560,ok,7757636,ok
20,2900,900,9508440,ok,8214724,ok
20,2900,1000,10035888,ok,8671816,ok
20,2900,1100,10652524,over_10gb,9204684,ok
20,2900,1200,11180712,over_10gb,9662020,ok
20,2900,1300,11708704,over_10gb,10119116,ok
20,3000,0,4643980,ok,3981896,ok
20,3000,100,5281864,ok,4530104,ok
20,3000,200,5828152,ok,5000264,ok
20,3000,300,6465776,ok,5548460,ok
20,3000,400,7012352,ok,6018508,ok
20,3000,500,7558524,ok,6488524,ok
20,3000,600,8105032,ok,6958532,ok
20,3000,700,8742404,ok,7506756,ok
20,3000,800,9288784,ok,7976644,ok
20,3000,900,9835224,ok,8446788,ok
20,3000,1000,10381100,ok,8916676,ok
20,3000,1100,11018476,over_10gb,9465028,ok
20,3000,1200,11564712,over_10gb,9934872,ok
20,3000,1300,12111264,over_10gb,10405064,ok
20,3100,0,4797856,ok,4089672,ok
20,3100,100,5456844,ok,4652872,ok
20,3100,200,6021500,ok,5135312,ok
20,3100,300,6680180,ok,5698592,ok
20,3100,400,7244540,ok,6181448,ok
20,3100,500,7809272,ok,6664140,ok
20,3100,600,8373816,ok,7146592,ok
20,3100,700,9032580,ok,7710024,ok
20,3100,800,9597136,ok,8192488,ok
20,3100,900,10161756,ok,8675396,ok
20,3100,1000,10725808,over_10gb,9158088,ok
20,3100,1100,11384556,over_10gb,9721288,ok
20,3100,1200,11949232,over_10gb,10203976,ok
20,3200,0,4951708,ok,4195788,ok
20,3200,100,5631692,ok,4773416,ok
20,3200,200,6214648,ok,5268812,ok
20,3200,300,6894416,ok,5846600,ok
20,3200,400,7477144,ok,6341964,ok
20,3200,500,8060152,ok,6836956,ok
20,3200,600,8642592,ok,7332288,ok
20,3200,700,9322604,ok,7910212,ok
20,3200,800,9905480,ok,8405228,ok
20,3200,900,10488284,over_10gb,8900532,ok
20,3200,1000,11070576,over_10gb,9395912,ok
20,3200,1100,11750636,over_10gb,9973700,ok
20,3300,0,5105564,ok,4300360,ok
20,3300,100,5806580,ok,4892388,ok
20,3300,200,6407692,ok,5400140,ok
20,3300,300,7108852,ok,5992208,ok
20,3300,400,7709952,ok,6499916,ok
20,3300,500,8310908,ok,7007560,ok
20,3300,600,8911816,ok,7515000,ok
20,3300,700,9612804,ok,8107332,ok
20,3300,800,10213964,ok,8614984,ok
20,3300,900,10814712,over_10gb,9122384,ok
20,3300,1000,11415672,over_10gb,9630152,ok
20,3300,1100,12116844,over_10gb,10222408,ok
20,3400,0,5259552,ok,4403036,ok
20,3400,100,5981604,ok,5009736,ok
20,3400,200,6600488,ok,5529188,ok
20,3400,300,7323252,ok,6135880,ok
20,3400,400,7942284,ok,6655424,ok
20,3400,500,8561404,ok,7175208,ok
20,3400,600,9180644,ok,7694836,ok
20,3400,700,9903108,ok,8301508,ok
20,3400,800,10522192,over_10gb,8821060,ok
20,3400,900,11141596,over_10gb,9340800,ok
20,3400,1000,11760428,over_10gb,9860616,ok
20,3500,0,5432888,ok,4504648,ok
20,3500,100,6177608,ok,5124712,ok
20,3500,200,6811472,ok,5656524,ok
20,3500,300,7556720,ok,6277068,ok
20,3500,400,8194488,ok,6808564,ok
20,3500,500,8832892,ok,7340492,ok
20,3500,600,9468616,ok,7872324,ok
20,3500,700,10211708,ok,8492612,ok
20,3500,800,10849488,over_10gb,9024328,ok
20,3500,900,11488860,over_10gb,9556040,ok
20,3500,1000,12127276,over_10gb,10087880,ok
20,3600,0,5586488,ok,4604360,ok
20,3600,100,6352712,ok,5238472,ok
20,3600,200,7004924,ok,5781964,ok
20,3600,300,7770996,ok,6415832,ok
20,3600,400,8427008,ok,6959560,ok
20,3600,500,9083512,ok,7503048,ok
20,3600,600,9737548,ok,8046664,ok
20,3600,700,10502020,over_10gb,8680776,ok
20,3600,800,11157964,over_10gb,9224260,ok
20,3600,900,11815516,over_10gb,9767748,ok
20,3700,0,5740572,ok,4702408,ok
20,3700,100,6527692,ok,5350088,ok
20,3700,200,7198332,ok,5905228,ok
20,3700,300,7985392,ok,6552780,ok
20,3700,400,8659708,ok,7107916,ok
20,3700,500,9334268,ok,7663048,ok
20,3700,600,10006600,ok,8218184,ok
20,3700,700,10792196,over_10gb,8865736,ok
20,3700,800,11466444,over_10gb,9420868,ok
20,3700,900,12142172,over_10gb,9976008,ok
20,3800,0,5894300,ok,4799052,ok
20,3800,100,6702664,ok,5459664,ok
20,3800,200,7391352,ok,6026444,ok
20,3800,300,8199796,ok,6687068,ok
20,3800,400,8892284,ok,7253836,ok
20,3800,500,9584976,ok,7820360,ok
